Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
Net foreign assets (current LCU),Women who were first married by age 18 (% of women ages 20-24),0.08712471525558203,FM.AST.NFRG.CN,SP.M18.2024.FE.ZS,False
Claims on private sector (annual growth as % of broad money),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.08701034613520543,FM.AST.PRVT.ZG.M3,DT.TDS.DPPF.XP.ZS,False
"Commercial bank branches (per 100,000 adults)","Inflation, consumer prices (annual %)",0.08698037745150468,FB.CBK.BRCH.P5,FP.CPI.TOTL.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Real interest rate (%),0.08680312199806127,FX.OWN.TOTL.PL.ZS,FR.INR.RINR,False
Average transaction cost of sending remittances from a specific country (%),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.08668536558058385,SI.RMT.COST.OB.ZS,DT.TDS.DPPF.XP.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",Proportion of seats held by women in national parliaments (%),0.08655588614613574,FB.CBK.BRWR.P3,SG.GEN.PARL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.08614352425958649,FX.OWN.TOTL.FE.ZS,PA.NUS.FCRF,False
Average transaction cost of sending remittances to a specific country (%),"Inflation, consumer prices (annual %)",0.08598155997008493,SI.RMT.COST.IB.ZS,FP.CPI.TOTL.ZG,False
Average transaction cost of sending remittances to a specific country (%),Deposit interest rate (%),0.0858527294026274,SI.RMT.COST.IB.ZS,FR.INR.DPST,False
Broad money (current LCU),Women who were first married by age 15 (% of women ages 20-24),0.08582514717033068,FM.LBL.BMNY.CN,SP.M15.2024.FE.ZS,False
Net domestic credit (current LCU),Women who were first married by age 18 (% of women ages 20-24),0.08573335955617993,FM.AST.DOMS.CN,SP.M18.2024.FE.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Net domestic credit (current LCU),0.08565442738167475,FB.CBK.DPTR.P3,FM.AST.DOMS.CN,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),DEC alternative conversion factor (LCU per US$),0.08560023091737912,FX.OWN.TOTL.ZS,PA.NUS.ATLS,False
Wholesale price index (2010 = 100),Women Business and the Law Index Score (scale 1-100),0.08537843268046241,FP.WPI.TOTL,SG.LAW.INDX,False
"Automated teller machines (ATMs) (per 100,000 adults)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.0851038812989883,FB.ATM.TOTL.P5,DT.TDS.DPPF.XP.ZS,False
Net foreign assets (current LCU),Women who were first married by age 15 (% of women ages 20-24),0.08509735282116312,FM.AST.NFRG.CN,SP.M15.2024.FE.ZS,False
Claims on private sector (annual growth as % of broad money),Women who were first married by age 15 (% of women ages 20-24),0.08497092409989511,FM.AST.PRVT.ZG.M3,SP.M15.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",DEC alternative conversion factor (LCU per US$),0.08474460461040985,FX.OWN.TOTL.40.ZS,PA.NUS.ATLS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Consumer price index (2010 = 100),0.08471929553936883,FX.OWN.TOTL.ZS,FP.CPI.TOTL,False
"Inflation, GDP deflator: linked series (annual %)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.08452863261904173,NY.GDP.DEFL.KD.ZG.AD,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Consumer price index (2010 = 100),0.08430777105930483,FX.OWN.TOTL.FE.ZS,FP.CPI.TOTL,False
Net foreign assets (current LCU),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.08420678110408178,FM.AST.NFRG.CN,SG.DMK.SRCR.FN.ZS,False
Domestic credit to private sector by banks (% of GDP),Real interest rate (%),0.08387950937523168,FD.AST.PRVT.GD.ZS,FR.INR.RINR,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Consumer price index (2010 = 100),0.08360659012716147,FX.OWN.TOTL.MA.ZS,FP.CPI.TOTL,False
Broad money (% of GDP),Real effective exchange rate index (2010 = 100),0.08323347095697141,FM.LBL.BMNY.GD.ZS,PX.REX.REER,False
Average transaction cost of sending remittances from a specific country (%),"Commercial bank branches (per 100,000 adults)",0.08307427649207788,SI.RMT.COST.OB.ZS,FB.CBK.BRCH.P5,False
Broad money growth (annual %),Domestic credit to private sector (% of GDP),0.08300460241062518,FM.LBL.BMNY.ZG,FS.AST.PRVT.GD.ZS,False
Net domestic credit (current LCU),Women who were first married by age 15 (% of women ages 20-24),0.08296183507382256,FM.AST.DOMS.CN,SP.M15.2024.FE.ZS,False
Broad money growth (annual %),Domestic credit to private sector by banks (% of GDP),0.0828881823222722,FM.LBL.BMNY.ZG,FD.AST.PRVT.GD.ZS,False
"Claims on central government, etc. (% GDP)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.08282570374053724,FS.AST.CGOV.GD.ZS,SG.DMK.ALLD.FN.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.08272425693894066,FM.AST.DOMO.ZG.M3,DT.TDS.DPPF.XP.ZS,False
DEC alternative conversion factor (LCU per US$),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.08257580193650238,PA.NUS.ATLS,SG.DMK.ALLD.FN.ZS,False
Bank nonperforming loans to total gross loans (%),"Interest rate spread (lending rate minus deposit rate, %)",0.08210269470679289,FB.AST.NPER.ZS,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Bank nonperforming loans to total gross loans (%),0.08194874699055511,FX.OWN.TOTL.MA.ZS,FB.AST.NPER.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)",Real interest rate (%),0.08194828791708875,FB.ATM.TOTL.P5,FR.INR.RINR,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Average transaction cost of sending remittances from a specific country (%),0.08175045215565904,FX.OWN.TOTL.MA.ZS,SI.RMT.COST.OB.ZS,False
Bank nonperforming loans to total gross loans (%),GDP deflator (base year varies by country),0.0815186942750763,FB.AST.NPER.ZS,NY.GDP.DEFL.ZS,False
Bank nonperforming loans to total gross loans (%),GDP deflator: linked series (base year varies by country),0.08143322543018573,FB.AST.NPER.ZS,NY.GDP.DEFL.ZS.AD,False
Broad money growth (annual %),Monetary Sector credit to private sector (% GDP),0.08141128076771435,FM.LBL.BMNY.ZG,FM.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Claims on central government (annual growth as % of broad money),0.08130358010073185,FX.OWN.TOTL.OL.ZS,FM.AST.CGOV.ZG.M3,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Bank nonperforming loans to total gross loans (%),0.08125802711928265,FX.OWN.TOTL.60.ZS,FB.AST.NPER.ZS,False
Bank capital to assets ratio (%),"Interest rate spread (lending rate minus deposit rate, %)",0.08124221733453851,FB.BNK.CAPA.ZS,FR.INR.LNDP,False
Claims on central government (annual growth as % of broad money),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.08119475012541723,FM.AST.CGOV.ZG.M3,SG.TIM.UWRK.MA,False
Deposit interest rate (%),Women who were first married by age 18 (% of women ages 20-24),0.08119313761781173,FR.INR.DPST,SP.M18.2024.FE.ZS,False
"Risk premium on lending (lending rate minus treasury bill rate, %)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.08109503194891785,FR.INR.RISK,SG.DMK.ALLD.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Claims on private sector (annual growth as % of broad money),0.08089444643100106,FX.OWN.TOTL.OL.ZS,FM.AST.PRVT.ZG.M3,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.0808847755895507,FX.OWN.TOTL.PL.ZS,PA.NUS.FCRF,False
Lending interest rate (%),Proportion of seats held by women in national parliaments (%),0.08086640175848425,FR.INR.LEND,SG.GEN.PARL.ZS,False
Bank capital to assets ratio (%),Bank nonperforming loans to total gross loans (%),0.08071352111962977,FB.BNK.CAPA.ZS,FB.AST.NPER.ZS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Bank nonperforming loans to total gross loans (%),0.08067042338491202,FX.OWN.TOTL.ZS,FB.AST.NPER.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",Real effective exchange rate index (2010 = 100),0.08045917874721145,FB.CBK.BRWR.P3,PX.REX.REER,False
Lending interest rate (%),Women Business and the Law Index Score (scale 1-100),0.08037780204425837,FR.INR.LEND,SG.LAW.INDX,False
Proportion of seats held by women in national parliaments (%),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.08036251307658761,SG.GEN.PARL.ZS,SG.DMK.ALLD.FN.ZS,False
Bank capital to assets ratio (%),Broad money growth (annual %),0.08027770026722873,FB.BNK.CAPA.ZS,FM.LBL.BMNY.ZG,False
Bank nonperforming loans to total gross loans (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.07982717724094197,FB.AST.NPER.ZS,SG.TIM.UWRK.MA,False
"Borrowers from commercial banks (per 1,000 adults)",Deposit interest rate (%),0.07951790491109806,FB.CBK.BRWR.P3,FR.INR.DPST,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Deposit interest rate (%),0.07947625723372943,DT.TDS.DPPF.XP.ZS,FR.INR.DPST,False
"Borrowers from commercial banks (per 1,000 adults)",Real interest rate (%),0.07939309728418033,FB.CBK.BRWR.P3,FR.INR.RINR,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",Consumer price index (2010 = 100),0.0792006966498898,FX.OWN.TOTL.40.ZS,FP.CPI.TOTL,False
"Commercial bank branches (per 100,000 adults)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.0786042879570054,FB.CBK.BRCH.P5,DT.TDS.DPPF.XP.ZS,False
Domestic credit to private sector by banks (% of GDP),Real effective exchange rate index (2010 = 100),0.07799288566846695,FD.AST.PRVT.GD.ZS,PX.REX.REER,False
Monetary Sector credit to private sector (% GDP),Real effective exchange rate index (2010 = 100),0.07786306830274202,FM.AST.PRVT.GD.ZS,PX.REX.REER,False
Broad money growth (annual %),Women Business and the Law Index Score (scale 1-100),0.07779704871788348,FM.LBL.BMNY.ZG,SG.LAW.INDX,False
Average transaction cost of sending remittances to a specific country (%),Women who were first married by age 18 (% of women ages 20-24),0.07776054740260853,SI.RMT.COST.IB.ZS,SP.M18.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Bank nonperforming loans to total gross loans (%),0.07761518595341776,FX.OWN.TOTL.OL.ZS,FB.AST.NPER.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Wholesale price index (2010 = 100),0.0773906741926833,FX.OWN.TOTL.PL.ZS,FP.WPI.TOTL,False
"Borrowers from commercial banks (per 1,000 adults)",Broad money (current LCU),0.0773091096007801,FB.CBK.BRWR.P3,FM.LBL.BMNY.CN,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Consumer price index (2010 = 100),0.07729442607670899,FX.OWN.TOTL.PL.ZS,FP.CPI.TOTL,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",0.07724493096510505,FX.OWN.TOTL.YG.ZS,DT.TDS.DPPF.XP.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",DEC alternative conversion factor (LCU per US$),0.07714115897726363,FX.OWN.TOTL.FE.ZS,PA.NUS.ATLS,False
"Automated teller machines (ATMs) (per 100,000 adults)",DEC alternative conversion factor (LCU per US$),0.0770162098333918,FB.ATM.TOTL.P5,PA.NUS.ATLS,False
Bank capital to assets ratio (%),"Inflation, consumer prices (annual %)",0.07700869555372303,FB.BNK.CAPA.ZS,FP.CPI.TOTL.ZG,False
Domestic credit to private sector by banks (% of GDP),"Inflation, consumer prices (annual %)",0.07679283615769673,FD.AST.PRVT.GD.ZS,FP.CPI.TOTL.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",Average transaction cost of sending remittances from a specific country (%),0.0767120085268227,FX.OWN.TOTL.SO.ZS,SI.RMT.COST.OB.ZS,False
Domestic credit to private sector (% of GDP),"Inflation, consumer prices (annual %)",0.07664863068187208,FS.AST.PRVT.GD.ZS,FP.CPI.TOTL.ZG,False
"Inflation, consumer prices (annual %)",Monetary Sector credit to private sector (% GDP),0.07649369484502026,FP.CPI.TOTL.ZG,FM.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Bank nonperforming loans to total gross loans (%),0.07641277270193904,FX.OWN.TOTL.FE.ZS,FB.AST.NPER.ZS,False
Deposit interest rate (%),"Depositors with commercial banks (per 1,000 adults)",0.07636295339982682,FR.INR.DPST,FB.CBK.DPTR.P3,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Broad money (current LCU),0.07617242013380109,FX.OWN.TOTL.FE.ZS,FM.LBL.BMNY.CN,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Average transaction cost of sending remittances from a specific country (%),0.07613642955726807,FX.OWN.TOTL.OL.ZS,SI.RMT.COST.OB.ZS,False
Consumer price index (2010 = 100),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.07598623177496985,FP.CPI.TOTL,FR.INR.RISK,False
Claims on other sectors of the domestic economy (% of GDP),Claims on other sectors of the domestic economy (annual growth as % of broad money),0.07583873869753814,FS.AST.DOMO.GD.ZS,FM.AST.DOMO.ZG.M3,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Official exchange rate (LCU per US$, period average)",0.07580497116879455,FX.OWN.TOTL.SO.ZS,PA.NUS.FCRF,False
