Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
"Risk premium on lending (lending rate minus treasury bill rate, %)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.056871119593546966,FR.INR.RISK,SG.TIM.UWRK.FE,False
Bank nonperforming loans to total gross loans (%),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.056862123461795706,FB.AST.NPER.ZS,SG.TIM.UWRK.FE,False
Wholesale price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.056783350053119616,FP.WPI.TOTL,FX.OWN.TOTL.FE.ZS,False
Wholesale price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.05674935719463146,FP.WPI.TOTL,FX.OWN.TOTL.40.ZS,False
Claims on other sectors of the domestic economy (% of GDP),Women who were first married by age 15 (% of women ages 20-24),0.05661831441266625,FS.AST.DOMO.GD.ZS,SP.M15.2024.FE.ZS,False
Lending interest rate (%),"Claims on central government, etc. (% GDP)",0.056579507290186626,FR.INR.LEND,FS.AST.CGOV.GD.ZS,False
Bank nonperforming loans to total gross loans (%),Claims on private sector (annual growth as % of broad money),0.05653955452214628,FB.AST.NPER.ZS,FM.AST.PRVT.ZG.M3,False
Broad money (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.05651708963827734,FM.LBL.BMNY.CN,FX.OWN.TOTL.OL.ZS,False
Lending interest rate (%),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.056262880339617634,FR.INR.LEND,SG.DMK.SRCR.FN.ZS,False
Bank capital to assets ratio (%),Average transaction cost of sending remittances to a specific country (%),0.0562070709174485,FB.BNK.CAPA.ZS,SI.RMT.COST.IB.ZS,False
Claims on other sectors of the domestic economy (% of GDP),Real effective exchange rate index (2010 = 100),0.05618798746642208,FS.AST.DOMO.GD.ZS,PX.REX.REER,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Claims on other sectors of the domestic economy (annual growth as % of broad money),0.056159809203004896,DT.TDS.DPPF.XP.ZS,FM.AST.DOMO.ZG.M3,False
Broad money (current LCU),Lending interest rate (%),0.0560710412316178,FM.LBL.BMNY.CN,FR.INR.LEND,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Net foreign assets (current LCU),0.05601774429288472,DT.TDS.DPPF.XP.ZS,FM.AST.NFRG.CN,False
Net domestic credit (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",0.05601394940581709,FM.AST.DOMS.CN,FX.OWN.TOTL.FE.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)",Net foreign assets (current LCU),0.05595662317269836,FB.ATM.TOTL.P5,FM.AST.NFRG.CN,False
"Borrowers from commercial banks (per 1,000 adults)",GDP deflator: linked series (base year varies by country),0.05589243695889339,FB.CBK.BRWR.P3,NY.GDP.DEFL.ZS.AD,False
Claims on private sector (annual growth as % of broad money),DEC alternative conversion factor (LCU per US$),0.05556342419168327,FM.AST.PRVT.ZG.M3,PA.NUS.ATLS,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",DEC alternative conversion factor (LCU per US$),0.055436691215184276,FX.OWN.TOTL.60.ZS,PA.NUS.ATLS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Women Business and the Law Index Score (scale 1-100),0.05522863765659645,DT.TDS.DPPF.XP.ZS,SG.LAW.INDX,False
"Borrowers from commercial banks (per 1,000 adults)",GDP deflator (base year varies by country),0.05521002189353251,FB.CBK.BRWR.P3,NY.GDP.DEFL.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Proportion of seats held by women in national parliaments (%),0.05518694332754339,DT.TDS.DPPF.XP.ZS,SG.GEN.PARL.ZS,False
"Automated teller machines (ATMs) (per 100,000 adults)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.05518051556483237,FB.ATM.TOTL.P5,SG.TIM.UWRK.MA,False
GDP deflator (base year varies by country),Women who were first married by age 15 (% of women ages 20-24),0.055008352570500255,NY.GDP.DEFL.ZS,SP.M15.2024.FE.ZS,False
Deposit interest rate (%),Average transaction cost of sending remittances to a specific country (%),0.054984746561386966,FR.INR.DPST,SI.RMT.COST.IB.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",Real effective exchange rate index (2010 = 100),0.05498021017369242,FB.CBK.BRWR.P3,PX.REX.REER,False
GDP deflator: linked series (base year varies by country),Women who were first married by age 15 (% of women ages 20-24),0.054952752943356005,NY.GDP.DEFL.ZS.AD,SP.M15.2024.FE.ZS,False
Bank nonperforming loans to total gross loans (%),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.05483449245007679,FB.AST.NPER.ZS,SG.DMK.ALLD.FN.ZS,False
Net foreign assets (current LCU),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.05468150399839428,FM.AST.NFRG.CN,SG.DMK.SRCR.FN.ZS,False
Net domestic credit (current LCU),Lending interest rate (%),0.05456107122255584,FM.AST.DOMS.CN,FR.INR.LEND,False
"Depositors with commercial banks (per 1,000 adults)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.05453870802622954,FB.CBK.DPTR.P3,SG.TIM.UWRK.MA,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Average transaction cost of sending remittances to a specific country (%),0.05438892272114817,DT.TDS.DPPF.XP.ZS,SI.RMT.COST.IB.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Net domestic credit (current LCU),0.05426585274693071,DT.TDS.DPPF.XP.ZS,FM.AST.DOMS.CN,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.05425042874775475,FX.OWN.TOTL.PL.ZS,SG.DMK.ALLD.FN.ZS,False
"Borrowers from commercial banks (per 1,000 adults)","Inflation, GDP deflator (annual %)",0.05415727640392269,FB.CBK.BRWR.P3,NY.GDP.DEFL.KD.ZG,False
Domestic credit to private sector by banks (% of GDP),Women who were first married by age 15 (% of women ages 20-24),0.05389437047181265,FD.AST.PRVT.GD.ZS,SP.M15.2024.FE.ZS,False
Net foreign assets (current LCU),Women Business and the Law Index Score (scale 1-100),0.05366567737595311,FM.AST.NFRG.CN,SG.LAW.INDX,False
Claims on central government (annual growth as % of broad money),Women who were first married by age 18 (% of women ages 20-24),0.05365107999262205,FM.AST.CGOV.ZG.M3,SP.M18.2024.FE.ZS,False
Broad money to total reserves ratio,Average transaction cost of sending remittances to a specific country (%),0.053590277614301976,FM.LBL.BMNY.IR.ZS,SI.RMT.COST.IB.ZS,False
Monetary Sector credit to private sector (% GDP),Women who were first married by age 15 (% of women ages 20-24),0.05354250145184398,FM.AST.PRVT.GD.ZS,SP.M15.2024.FE.ZS,False
Bank capital to assets ratio (%),"Inflation, consumer prices (annual %)",0.05346111387957822,FB.BNK.CAPA.ZS,FP.CPI.TOTL.ZG,False
Broad money to total reserves ratio,"Inflation, consumer prices (annual %)",0.05316328508891495,FM.LBL.BMNY.IR.ZS,FP.CPI.TOTL.ZG,False
"Inflation, GDP deflator: linked series (annual %)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.05314127893388936,NY.GDP.DEFL.KD.ZG.AD,SG.TIM.UWRK.FE,False
Broad money growth (annual %),DEC alternative conversion factor (LCU per US$),0.053068119681329004,FM.LBL.BMNY.ZG,PA.NUS.ATLS,False
Bank nonperforming loans to total gross loans (%),Domestic credit to private sector by banks (% of GDP),0.05301674328458879,FB.AST.NPER.ZS,FD.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",DEC alternative conversion factor (LCU per US$),0.05290855904942477,FX.OWN.TOTL.MA.ZS,PA.NUS.ATLS,False
Real effective exchange rate index (2010 = 100),Average transaction cost of sending remittances from a specific country (%),0.05288141074927049,PX.REX.REER,SI.RMT.COST.OB.ZS,False
Claims on central government (annual growth as % of broad money),Broad money to total reserves ratio,0.052751945642710824,FM.AST.CGOV.ZG.M3,FM.LBL.BMNY.IR.ZS,False
Average transaction cost of sending remittances to a specific country (%),Women who were first married by age 15 (% of women ages 20-24),0.05274394581637883,SI.RMT.COST.IB.ZS,SP.M15.2024.FE.ZS,False
Bank nonperforming loans to total gross loans (%),Monetary Sector credit to private sector (% GDP),0.05241074911255111,FB.AST.NPER.ZS,FM.AST.PRVT.GD.ZS,False
Bank capital to assets ratio (%),Bank liquid reserves to bank assets ratio (%),0.05237036800398513,FB.BNK.CAPA.ZS,FD.RES.LIQU.AS.ZS,False
Bank liquid reserves to bank assets ratio (%),Proportion of seats held by women in national parliaments (%),0.052314765361529694,FD.RES.LIQU.AS.ZS,SG.GEN.PARL.ZS,False
Domestic credit to private sector by banks (% of GDP),Broad money (current LCU),0.05220114494672927,FD.AST.PRVT.GD.ZS,FM.LBL.BMNY.CN,False
Deposit interest rate (%),DEC alternative conversion factor (LCU per US$),0.05219774411372725,FR.INR.DPST,PA.NUS.ATLS,False
Monetary Sector credit to private sector (% GDP),Broad money (current LCU),0.052167307949768066,FM.AST.PRVT.GD.ZS,FM.LBL.BMNY.CN,False
Bank nonperforming loans to total gross loans (%),Net foreign assets (current LCU),0.052097046963900356,FB.AST.NPER.ZS,FM.AST.NFRG.CN,False
"Depositors with commercial banks (per 1,000 adults)","Inflation, consumer prices (annual %)",0.052090080445243145,FB.CBK.DPTR.P3,FP.CPI.TOTL.ZG,False
Net domestic credit (current LCU),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.05184316386492238,FM.AST.DOMS.CN,FX.OWN.TOTL.ZS,False
Wholesale price index (2010 = 100),Average transaction cost of sending remittances to a specific country (%),0.05183653208725445,FP.WPI.TOTL,SI.RMT.COST.IB.ZS,False
Broad money growth (annual %),Proportion of seats held by women in national parliaments (%),0.051538182480265454,FM.LBL.BMNY.ZG,SG.GEN.PARL.ZS,False
Net domestic credit (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.05149998664883157,FM.AST.DOMS.CN,FX.OWN.TOTL.SO.ZS,False
Bank capital to assets ratio (%),Average transaction cost of sending remittances from a specific country (%),0.05121446645011839,FB.BNK.CAPA.ZS,SI.RMT.COST.OB.ZS,False
"Interest rate spread (lending rate minus deposit rate, %)",Women who were first married by age 15 (% of women ages 20-24),0.05093960817466045,FR.INR.LNDP,SP.M15.2024.FE.ZS,False
Broad money (current LCU),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.050873619441521224,FM.LBL.BMNY.CN,SG.TIM.UWRK.FE,False
Domestic credit to private sector (% of GDP),Women who were first married by age 15 (% of women ages 20-24),0.050829596781130394,FS.AST.PRVT.GD.ZS,SP.M15.2024.FE.ZS,False
Net domestic credit (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",0.050810476731186875,FM.AST.DOMS.CN,FX.OWN.TOTL.40.ZS,False
"Depositors with commercial banks (per 1,000 adults)",GDP deflator: linked series (base year varies by country),0.05075284050561751,FB.CBK.DPTR.P3,NY.GDP.DEFL.ZS.AD,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Proportion of seats held by women in national parliaments (%),0.050732328439307584,FM.AST.DOMO.ZG.M3,SG.GEN.PARL.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.05064010277774909,FM.AST.DOMO.ZG.M3,FX.OWN.TOTL.ZS,False
Net domestic credit (current LCU),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.05061526651085983,FM.AST.DOMS.CN,FX.OWN.TOTL.PL.ZS,False
Broad money (current LCU),Domestic credit to private sector (% of GDP),0.05053799938250597,FM.LBL.BMNY.CN,FS.AST.PRVT.GD.ZS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),DEC alternative conversion factor (LCU per US$),0.05043962033376049,FX.OWN.TOTL.ZS,PA.NUS.ATLS,False
"Claims on central government, etc. (% GDP)",Women Business and the Law Index Score (scale 1-100),0.05037460081523058,FS.AST.CGOV.GD.ZS,SG.LAW.INDX,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",DEC alternative conversion factor (LCU per US$),0.050147959533005895,FX.OWN.TOTL.40.ZS,PA.NUS.ATLS,False
Bank nonperforming loans to total gross loans (%),Deposit interest rate (%),0.049805752193830245,FB.AST.NPER.ZS,FR.INR.DPST,False
Bank capital to assets ratio (%),Wholesale price index (2010 = 100),0.049613218878275356,FB.BNK.CAPA.ZS,FP.WPI.TOTL,False
Wholesale price index (2010 = 100),"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",0.04957822338513045,FP.WPI.TOTL,FX.OWN.TOTL.PL.ZS,False
"Interest rate spread (lending rate minus deposit rate, %)",Women Business and the Law Index Score (scale 1-100),0.04956334535376369,FR.INR.LNDP,SG.LAW.INDX,False
"Commercial bank branches (per 100,000 adults)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.049539900028500394,FB.CBK.BRCH.P5,SG.DMK.ALLD.FN.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",0.049454533856206954,FM.AST.DOMO.ZG.M3,FX.OWN.TOTL.60.ZS,False
Lending interest rate (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.04905230673566728,FR.INR.LEND,SG.TIM.UWRK.MA,False
"Borrowers from commercial banks (per 1,000 adults)","Inflation, GDP deflator: linked series (annual %)",0.048800543021709414,FB.CBK.BRWR.P3,NY.GDP.DEFL.KD.ZG.AD,False
